DBN,School,Year,Total Enrollment,Num_PK,Num_K,Num_G1,Num_G2,Num_G3,Num_G4,Num_G5,Num_G6,Num_G7,Num_G8,Num_G9,Num_G10,Num_G11,Num_G12,Female,Male,Asian,Black,Hispanic,Multiple,White,Disability,ELL,Poverty,Need_Index
01M509,Marta Valle High School,2017-18,148,0,0,0,0,0,0,0,0,0,0,39,33,38,38,0.594594598,0.405405402,0.047297299,0.317567557,0.594594598,0.013513514,0.027027028,0.256756753,0.067567565,0.932432413,0.820885122
01M509,Marta Valle High School,2018-19,127,0,0,0,0,0,0,0,0,0,0,36,32,25,34,0.606299222,0.393700778,0.070866145,0.370078743,0.511811018,0.023622047,0.023622047,0.275590539,0.062992126,0.88188976,0.807582676
01M515,Lower East Side Preparatory High School,2014-15,528,0,0,0,0,0,0,0,0,0,0,0,181,192,155,0.431818187,0.568181813,0.649621189,0.090909094,0.236742422,0.009469697,0.013257576,0.037878789,0.691287875,0.384469688,0.883818686
01M515,Lower East Side Preparatory High School,2015-16,564,0,0,0,0,0,0,0,0,0,0,0,216,190,158,0.446808517,0.553191483,0.590425551,0.120567374,0.264184386,0.010638298,0.014184397,0.051418439,0.627659559,0.351063818,0.895208895
01M515,Lower East Side Preparatory High School,2016-17,559,0,0,0,0,0,0,0,0,0,0,0,276,146,137,0.443649381,0.556350648,0.620751321,0.107334524,0.248658314,0.005366726,0.017889088,0.053667262,0.697674394,0.332737029,0.90010196
01M515,Lower East Side Preparatory High School,2017-18,557,0,0,0,0,0,0,0,0,0,0,0,212,200,145,0.425493717,0.574506283,0.570915639,0.104129262,0.29622981,0.010771993,0.017953321,0.055655297,0.70377022,0.773788154,0.950529635
01M515,Lower East Side Preparatory High School,2018-19,543,0,0,0,0,0,0,0,0,0,0,44,151,124,224,0.425414354,0.574585617,0.504604042,0.093922652,0.379373848,0.003683241,0.018416205,0.077348068,0.718232036,0.694290996,0.937011063
01M539,"New Explorations into Science, Technology and Math",2014-15,1735,0,100,112,114,115,113,134,150,137,137,121,189,194,119,0.51527375,0.48472622,0.332564831,0.091066286,0.109510086,0.050720461,0.416138321,0.038040347,0.001152738,0.282420754,0.259053588
01M539,"New Explorations into Science, Technology and Math",2015-16,1753,0,123,111,113,115,117,116,144,122,137,143,139,185,188,0.504848838,0.495151162,0.330290943,0.087278947,0.11294923,0.051911011,0.417569876,0.046776954,0.003993155,0.272675425,0.253362149
01M539,"New Explorations into Science, Technology and Math",2016-17,1745,0,100,151,124,118,113,113,154,137,121,161,149,126,178,0.496275067,0.503724933,0.33180517,0.080229223,0.110601716,0.064756446,0.412607461,0.061318051,0.004011462,0.252722055,0.229919776
01M539,"New Explorations into Science, Technology and Math",2017-18,1734,0,100,116,149,122,116,112,152,149,136,145,163,146,128,0.479238749,0.520761251,0.331603229,0.077277973,0.117647059,0.074394464,0.399077266,0.080738179,0.008073818,0.239331022,0.281976938
01M539,"New Explorations into Science, Technology and Math",2018-19,1754,0,100,116,119,148,116,109,145,141,145,162,154,158,141,0.474914491,0.525085509,0.332953244,0.067274801,0.11345496,0.08893957,0.397377431,0.091790192,0.015963512,0.234891683,0.259371728
01M650,Cascades High School,2014-15,230,0,0,0,0,0,0,0,0,0,0,13,63,91,63,0.5826087,0.4173913,0.034782607,0.386956513,0.521739125,0.008695652,0.047826085,0.082608692,0.021739131,0.747826099,0.690243483
01M650,Cascades High School,2015-16,233,0,0,0,0,0,0,0,0,0,0,7,62,65,99,0.583691001,0.416308999,0.038626611,0.334763944,0.553648055,0.008583691,0.06437768,0.08583691,0.034334764,0.738197446,0.646114469
01M650,Cascades High School,2016-17,239,0,0,0,0,0,0,0,0,0,0,29,56,74,80,0.518828452,0.481171548,0.037656903,0.343096226,0.548117161,0.016736401,0.054393306,0.121338911,0.025104603,0.77405858,0.698845208
01M650,Cascades High School,2017-18,241,0,0,0,0,0,0,0,0,0,0,34,80,73,54,0.547717869,0.452282161,0.041493777,0.394190878,0.526970983,0.016597511,0.020746889,0.141078845,0.029045643,0.850622416,0.855107903
01M650,Cascades High School,2018-19,187,0,0,0,0,0,0,0,0,0,0,18,74,55,40,0.475935817,0.524064183,0.026737968,0.481283426,0.481283426,0,0.010695187,0.208556145,0.021390375,0.839572191,0.831331551
01M696,Bard High School Early College,2014-15,545,0,0,0,0,0,0,0,0,0,0,129,129,134,153,0.598165154,0.401834875,0.170642197,0.172477067,0.185321108,0.016513761,0.455045879,0.011009174,0,0.350458711,0.308508724
01M696,Bard High School Early College,2015-16,535,0,0,0,0,0,0,0,0,0,0,147,139,119,130,0.588785052,0.411214948,0.228037387,0.160747662,0.164485976,0.020560747,0.426168233,0.009345794,0,0.414953262,0.370143324
01M696,Bard High School Early College,2016-17,548,0,0,0,0,0,0,0,0,0,0,140,154,140,114,0.616788328,0.383211672,0.257299274,0.160583943,0.177007303,0.016423358,0.388686121,0.02919708,0,0.456204385,0.379277378
01M696,Bard High School Early College,2017-18,588,0,0,0,0,0,0,0,0,0,0,168,136,152,132,0.630952358,0.369047612,0.284013599,0.136054426,0.170068026,0.018707482,0.391156465,0.05102041,0.00170068,0.440476179,0.414105445
01M696,Bard High School Early College,2018-19,615,0,0,0,0,0,0,0,0,0,0,173,169,128,145,0.616260171,0.383739829,0.289430887,0.107317075,0.175609753,0.024390243,0.403252035,0.078048781,0.001626016,0.401626021,0.389767468
01M839,Tompkins Square Middle School,2014-15,368,0,0,0,0,0,0,0,123,123,122,0,0,0,0,0.519021749,0.480978251,0.220108703,0.144021735,0.404891312,0.038043477,0.192934781,0.260869563,0.035326086,0.692934811,0.5959723
01M839,Tompkins Square Middle School,2015-16,371,0,0,0,0,0,0,0,127,124,120,0,0,0,0,0.525606453,0.474393517,0.234501347,0.159029648,0.371967643,0.032345012,0.202156335,0.242587596,0.029649595,0.69272238,0.581080556
01M839,Tompkins Square Middle School,2016-17,374,0,0,0,0,0,0,0,128,124,122,0,0,0,0,0.534759343,0.465240628,0.264705896,0.160427809,0.352941185,0.029411765,0.192513362,0.275401056,0.037433155,0.671122968,0.568636358
01M839,Tompkins Square Middle School,2017-18,373,0,0,0,0,0,0,0,125,122,126,0,0,0,0,0.530831099,0.469168901,0.230563,0.136729226,0.386058986,0.03753351,0.209115282,0.276139408,0.021447722,0.694369972,0.679935634
01M839,Tompkins Square Middle School,2018-19,362,0,0,0,0,0,0,0,120,122,120,0,0,0,0,0.533149183,0.466850817,0.215469614,0.12983425,0.406077355,0.038674034,0.209944755,0.273480654,0.019337017,0.674033165,0.658726513
02M001,P.S. 001 Alfred E. Smith,2014-15,465,57,69,64,61,67,79,68,0,0,0,0,0,0,0,0.460215062,0.539784968,0.666666687,0.111827955,0.204301074,0.004301075,0.012903226,0.174193546,0.313978493,0.668817222,0.719388664
02M001,P.S. 001 Alfred E. Smith,2015-16,400,28,48,58,60,61,70,75,0,0,0,0,0,0,0,0.472499996,0.527499974,0.642499983,0.122500002,0.217500001,0.0075,0.01,0.252499998,0.25,0.61500001,0.700977981
02M001,P.S. 001 Alfred E. Smith,2016-17,356,34,50,48,55,53,53,63,0,0,0,0,0,0,0,0.5,0.5,0.606741548,0.115168542,0.23595506,0.011235955,0.030898876,0.25,0.233146071,0.57303369,0.680452228
02M001,P.S. 001 Alfred E. Smith,2017-18,318,24,44,51,46,47,55,51,0,0,0,0,0,0,0,0.496855348,0.503144681,0.534591198,0.176100627,0.257861644,0.012578616,0.018867925,0.283018857,0.201257855,0.8081761,0.84257859
02M001,P.S. 001 Alfred E. Smith,2018-19,295,29,35,40,42,47,47,55,0,0,0,0,0,0,0,0.464406788,0.535593212,0.498305082,0.179661021,0.284745753,0.013559322,0.023728814,0.274576277,0.189830512,0.755932212,0.813724518
02M002,P.S. 002 Meyer London,2014-15,760,33,96,116,149,120,127,119,0,0,0,0,0,0,0,0.467105269,0.532894731,0.856578946,0.043421052,0.08421053,0,0.015789473,0.180263162,0.417105258,0.973684192,0.83757019
02M002,P.S. 002 Meyer London,2015-16,672,21,86,84,107,139,117,118,0,0,0,0,0,0,0,0.465773821,0.534226179,0.852678597,0.040178571,0.09375,0.001488095,0.011904762,0.203869045,0.358630955,0.965773821,0.813981891
02M002,P.S. 002 Meyer London,2016-17,603,36,77,76,81,98,129,106,0,0,0,0,0,0,0,0.469320059,0.530679941,0.807628512,0.056384742,0.124378107,0,0.011608624,0.200663343,0.316749573,0.960198998,0.803290188
02M002,P.S. 002 Meyer London,2017-18,552,22,88,69,81,79,93,120,0,0,0,0,0,0,0,0.472826093,0.527173936,0.786231875,0.052536231,0.148550719,0.003623188,0.009057971,0.228260875,0.326086968,0.965579689,0.910420299
02M002,P.S. 002 Meyer London,2018-19,483,20,63,84,67,78,79,92,0,0,0,0,0,0,0,0.455486536,0.544513464,0.759834349,0.080745339,0.146997929,0,0.01242236,0.225672871,0.316770196,0.931677043,0.891260862
02M003,P.S. 003 Charrette School,2014-15,809,51,112,142,122,159,111,112,0,0,0,0,0,0,0,0.485784918,0.514215052,0.064276882,0.054388132,0.117428921,0.065512978,0.698393106,0.185414091,0.043263286,0.163164407,0.160363972
02M003,P.S. 003 Charrette School,2015-16,789,53,129,108,126,118,156,99,0,0,0,0,0,0,0,0.475285172,0.524714828,0.070975922,0.05323194,0.122940429,0.05196451,0.700887203,0.192648917,0.043092523,0.167300373,0.140088201
02M003,P.S. 003 Charrette School,2016-17,778,50,132,118,103,117,111,147,0,0,0,0,0,0,0,0.505141377,0.494858623,0.066838048,0.053984575,0.134961441,0.052699231,0.691516697,0.187660664,0.041131105,0.147814915,0.13944602
02M003,P.S. 003 Charrette School,2017-18,753,54,126,134,113,98,120,108,0,0,0,0,0,0,0,0.490039855,0.509960175,0.086321384,0.057104915,0.138114214,0.05179283,0.666666687,0.208499342,0.031872511,0.219123513,0.201577693
02M003,P.S. 003 Charrette School,2018-19,731,54,125,111,127,100,99,115,0,0,0,0,0,0,0,0.488372087,0.511627913,0.094391242,0.053351574,0.162790701,0.05882353,0.630642951,0.195622429,0.043775652,0.222982213,0.174965665
02M006,P.S. 006 Lillie D. Blake,2014-15,726,0,117,126,136,126,126,95,0,0,0,0,0,0,0,0.461432517,0.538567483,0.112947658,0.024793388,0.074380167,0.034435261,0.753443539,0.169421494,0.024793388,0.075757578,0.110429101
02M006,P.S. 006 Lillie D. Blake,2015-16,700,0,105,113,120,124,124,114,0,0,0,0,0,0,0,0.458571434,0.541428566,0.129999995,0.021428572,0.071428575,0.025714286,0.751428545,0.192857146,0.018571429,0.065714285,0.103756078
02M006,P.S. 006 Lillie D. Blake,2016-17,683,40,100,99,104,112,119,109,0,0,0,0,0,0,0,0.483162522,0.516837478,0.130307466,0.020497805,0.07320644,0.026354318,0.749633968,0.166910693,0.032210834,0.064421669,0.095118597
02M006,P.S. 006 Lillie D. Blake,2017-18,694,78,100,105,93,97,106,115,0,0,0,0,0,0,0,0.489913553,0.510086477,0.148414984,0.024495678,0.064841501,0.017291067,0.744956791,0.170028821,0.028818443,0.119596541,0.123926513
02M006,P.S. 006 Lillie D. Blake,2018-19,671,83,104,109,100,90,86,99,0,0,0,0,0,0,0,0.511177361,0.488822639,0.171385989,0.023845008,0.06110283,0.016393442,0.727272749,0.153502241,0.032786883,0.12220566,0.102031343
02M011,P.S. 011 William T. Harris,2014-15,872,18,127,167,181,144,132,103,0,0,0,0,0,0,0,0.448394507,0.551605523,0.127293572,0.073394492,0.277522922,0.03555046,0.486238539,0.145642206,0.03555046,0.292431206,0.298220128
02M011,P.S. 011 William T. Harris,2015-16,921,18,146,133,161,186,148,129,0,0,0,0,0,0,0,0.471226931,0.528773069,0.144408256,0.068403907,0.254071653,0.042345278,0.490770906,0.137893587,0.034744844,0.282301843,0.295654535
02M011,P.S. 011 William T. Harris,2016-17,931,18,146,154,131,156,181,145,0,0,0,0,0,0,0,0.498388827,0.501611173,0.149301827,0.07303974,0.24060151,0.045112781,0.491944134,0.134264231,0.034371644,0.281417817,0.275041878
02M011,P.S. 011 William T. Harris,2017-18,923,18,140,155,146,131,150,183,0,0,0,0,0,0,0,0.501625121,0.498374879,0.158179849,0.061755147,0.241603464,0.065005414,0.473456115,0.148429036,0.032502707,0.300108343,0.343717217
02M011,P.S. 011 William T. Harris,2018-19,888,18,153,137,155,145,134,146,0,0,0,0,0,0,0,0.484234244,0.515765786,0.154279277,0.057432432,0.243243247,0.084459461,0.460585594,0.149774775,0.032657657,0.310810804,0.336129785
02M033,P.S. 033 Chelsea Prep,2014-15,634,36,102,113,92,113,109,69,0,0,0,0,0,0,0,0.506309152,0.493690848,0.249211356,0.118296526,0.31072554,0.067823343,0.253943205,0.12302839,0.052050475,0.495268136,0.42336297
02M033,P.S. 033 Chelsea Prep,2015-16,639,30,90,107,111,94,103,104,0,0,0,0,0,0,0,0.505477309,0.494522691,0.251956195,0.118935838,0.297339588,0.067292646,0.264475733,0.129890457,0.039123632,0.466353685,0.391935796
02M033,P.S. 033 Chelsea Prep,2016-17,622,34,87,93,113,102,93,100,0,0,0,0,0,0,0,0.519292593,0.480707407,0.228295818,0.143086821,0.286173642,0.086816721,0.255627006,0.139871389,0.03215434,0.459807068,0.415257245
02M033,P.S. 033 Chelsea Prep,2017-18,650,36,100,96,98,121,102,97,0,0,0,0,0,0,0,0.526153862,0.473846167,0.226153851,0.180000007,0.281538457,0.083076924,0.229230776,0.155384615,0.044615384,0.481538475,0.499366164
02M033,P.S. 033 Chelsea Prep,2018-19,632,33,81,114,94,99,113,98,0,0,0,0,0,0,0,0.498417735,0.501582265,0.235759497,0.183544308,0.287974685,0.088607594,0.20411393,0.147151902,0.060126584,0.487341762,0.487473696
02M040,P.S. 040 Augustus Saint-Gaudens,2014-15,624,18,116,114,97,96,96,87,0,0,0,0,0,0,0,0.50160259,0.49839744,0.091346152,0.028846154,0.136217952,0.100961536,0.642628193,0.182692304,0.014423077,0.086538464,0.121326067
02M040,P.S. 040 Augustus Saint-Gaudens,2015-16,631,36,99,100,108,97,95,96,0,0,0,0,0,0,0,0.513470709,0.48652932,0.085578449,0.02852615,0.133122027,0.115689382,0.637084007,0.182250395,0.025356578,0.083993658,0.111789845
02M040,P.S. 040 Augustus Saint-Gaudens,2016-17,650,35,126,103,94,103,96,93,0,0,0,0,0,0,0,0.51692307,0.48307693,0.107692309,0.027692307,0.143076926,0.10307692,0.618461549,0.183076918,0.03846154,0.083076924,0.111175381
02M040,P.S. 040 Augustus Saint-Gaudens,2017-18,673,36,127,125,96,96,97,96,0,0,0,0,0,0,0,0.51411587,0.4858841,0.118870728,0.014858841,0.141158983,0.108469538,0.616641879,0.173848435,0.031203566,0.099554233,0.164193168
02M040,P.S. 040 Augustus Saint-Gaudens,2018-19,708,35,125,138,125,96,93,96,0,0,0,0,0,0,0,0.504237294,0.495762706,0.121468924,0.016949153,0.139830515,0.101694912,0.62005651,0.15960452,0.025423728,0.114406779,0.13928996
02M041,P.S. 041 Greenwich Village,2014-15,757,35,100,134,122,116,116,134,0,0,0,0,0,0,0,0.51254952,0.487450451,0.093791284,0.021136064,0.095112287,0.105680317,0.684280038,0.169088513,0.011889036,0.040951122,0.057924699
02M041,P.S. 041 Greenwich Village,2015-16,721,36,121,91,131,115,118,109,0,0,0,0,0,0,0,0.520110965,0.479889035,0.091539532,0.018030513,0.095700413,0.10402219,0.690707326,0.167822465,0.019417476,0.040221915,0.052481238
02M041,P.S. 041 Greenwich Village,2016-17,699,36,97,124,91,125,114,112,0,0,0,0,0,0,0,0.542203128,0.457796842,0.081545062,0.018597998,0.088698141,0.120171674,0.69098711,0.161659509,0.014306151,0.044349071,0.052271817
02M041,P.S. 041 Greenwich Village,2017-18,694,36,119,100,119,90,123,107,0,0,0,0,0,0,0,0.54178673,0.45821327,0.077809796,0.0129683,0.103746399,0.115273774,0.6902017,0.155619591,0.015850144,0.093659945,0.07839337
02M041,P.S. 041 Greenwich Village,2018-19,694,53,110,112,95,118,90,116,0,0,0,0,0,0,0,0.511527359,0.488472611,0.073487028,0.014409222,0.090778098,0.129683003,0.691642642,0.161383286,0.015850144,0.070605189,0.076213561
02M042,P.S. 042 Benjamin Altman,2014-15,776,36,105,104,139,135,133,124,0,0,0,0,0,0,0,0.461340219,0.538659811,0.922680438,0.009020618,0.037371133,0.005154639,0.025773196,0.15206185,0.296391755,0.670103073,0.755967081
02M042,P.S. 042 Benjamin Altman,2015-16,737,46,102,99,94,132,132,132,0,0,0,0,0,0,0,0.462686568,0.537313461,0.930800557,0.002713704,0.040705562,0.005427408,0.020352781,0.165535957,0.274084121,0.617367685,0.729451537
02M042,P.S. 042 Benjamin Altman,2016-17,654,38,94,90,94,89,122,127,0,0,0,0,0,0,0,0.477064222,0.522935808,0.9143731,0.006116208,0.051987767,0.006116208,0.021406727,0.180428132,0.319571853,0.567278266,0.706396043
02M042,P.S. 042 Benjamin Altman,2017-18,653,42,112,99,95,90,86,129,0,0,0,0,0,0,0,0.470137835,0.529862165,0.886676848,0.013782542,0.067381315,0.007656968,0.024502298,0.171516076,0.344563544,0.762633979,0.824292481
02M042,P.S. 042 Benjamin Altman,2018-19,574,34,82,105,98,91,81,83,0,0,0,0,0,0,0,0.482578397,0.517421603,0.865853667,0.013937282,0.074912891,0.005226481,0.040069688,0.167247385,0.325783968,0.696864128,0.785369337
02M047,47 The American Sign Language and English Secondar,2014-15,169,0,0,0,0,0,0,0,0,0,0,44,50,68,7,0.644970417,0.355029583,0.01183432,0.284023672,0.644970417,0.00591716,0.053254437,0.254437864,0.047337279,0.834319532,0.730586708
02M047,47 The American Sign Language and English Secondar,2015-16,186,0,0,0,0,0,0,0,0,0,0,50,39,52,45,0.65053761,0.34946236,0.016129032,0.268817216,0.634408593,0.016129032,0.064516127,0.236559138,0.059139784,0.854838729,0.694057524
02M047,47 The American Sign Language and English Secondar,2016-17,179,0,0,0,0,0,0,0,0,0,0,56,51,37,35,0.726256967,0.273743004,0.016759777,0.30726257,0.614525139,0.016759777,0.044692736,0.25698325,0.05027933,0.893854737,0.724759758
02M047,47 The American Sign Language and English Secondar,2017-18,165,0,0,0,0,1,0,0,0,0,0,38,57,32,37,0.74545455,0.25454545,0.018181818,0.284848481,0.648484826,0.018181818,0.030303031,0.327272713,0.078787878,0.884848475,0.835600019
02M047,47 The American Sign Language and English Secondar,2018-19,196,0,0,0,0,0,0,0,0,0,0,76,35,46,39,0.714285731,0.285714298,0.030612245,0.275510192,0.642857134,0.005102041,0.045918368,0.270408154,0.045918368,0.882653058,0.768306136
02M051,P.S. 051 Elias Howe,2014-15,350,36,53,55,46,57,54,49,0,0,0,0,0,0,0,0.491428584,0.508571446,0.211428568,0.122857146,0.474285722,0.02,0.171428576,0.25999999,0.122857146,0.597142875,0.582294166
02M051,P.S. 051 Elias Howe,2015-16,370,48,52,48,62,47,59,54,0,0,0,0,0,0,0,0.475675672,0.524324298,0.235135138,0.121621624,0.424324334,0.021621622,0.19729729,0.251351357,0.094594598,0.475675672,0.473337531
02M051,P.S. 051 Elias Howe,2016-17,389,49,70,53,50,59,51,57,0,0,0,0,0,0,0,0.534704387,0.465295643,0.208226219,0.120822623,0.455012858,0.015424165,0.200514138,0.221079692,0.097686373,0.467866331,0.485804617
02M051,P.S. 051 Elias Howe,2017-18,453,68,66,73,62,59,64,61,0,0,0,0,0,0,0,0.512141287,0.487858713,0.178807944,0.158940405,0.452538639,0.030905077,0.178807944,0.227373064,0.077262692,0.593818963,0.601549685
02M051,P.S. 051 Elias Howe,2018-19,481,71,64,77,73,68,64,64,0,0,0,0,0,0,0,0.511434495,0.488565475,0.128898129,0.147609144,0.476091474,0.029106028,0.218295217,0.195426196,0.072765075,0.561330557,0.581160069
02M059,P.S. 059 Beekman Hill International,2014-15,596,0,104,89,110,98,94,101,0,0,0,0,0,0,0,0.458053678,0.541946292,0.130872488,0.023489933,0.142617449,0.098993286,0.604026854,0.177852347,0.046979867,0.110738255,0.070626333
02M059,P.S. 059 Beekman Hill International,2015-16,573,0,102,102,76,101,95,97,0,0,0,0,0,0,0,0.476439804,0.523560226,0.153577656,0.020942409,0.129144847,0.102966838,0.593368232,0.183246076,0.040139616,0.115183249,0.070014581
02M059,P.S. 059 Beekman Hill International,2016-17,576,0,117,97,100,67,99,96,0,0,0,0,0,0,0,0.489583343,0.510416687,0.164930552,0.019097222,0.114583336,0.102430552,0.598958313,0.192708328,0.036458332,0.097222224,0.049036458
02M059,P.S. 059 Beekman Hill International,2017-18,614,20,118,104,112,101,62,97,0,0,0,0,0,0,0,0.509772003,0.490228027,0.175895765,0.013029316,0.104234524,0.092833877,0.614006519,0.166123778,0.037459284,0.094462544,0.086638436
02M059,P.S. 059 Beekman Hill International,2018-19,598,20,100,111,102,104,96,65,0,0,0,0,0,0,0,0.511705697,0.488294303,0.198996648,0.013377926,0.105351172,0.102006689,0.580267549,0.138795987,0.046822742,0.113712378,0.078248322
02M077,P.S. 77 Lower Lab School,2014-15,350,0,52,59,62,60,55,62,0,0,0,0,0,0,0,0.525714278,0.474285722,0.225714281,0.008571428,0.062857144,0.079999998,0.622857153,0.128571436,0,0.051428571,0.078871094
02M077,P.S. 77 Lower Lab School,2015-16,345,0,49,61,60,62,60,53,0,0,0,0,0,0,0,0.507246375,0.492753625,0.269565225,0.002898551,0.052173913,0.089855075,0.585507274,0.115942031,0,0.043478262,0.063369893
02M077,P.S. 77 Lower Lab School,2016-17,359,0,50,64,64,63,60,58,0,0,0,0,0,0,0,0.498607248,0.501392782,0.300835669,0.002785515,0.047353759,0.105849579,0.543175459,0.114206128,0.002785515,0.041782729,0.071451254
02M077,P.S. 77 Lower Lab School,2017-18,358,0,50,60,64,64,63,57,0,0,0,0,0,0,0,0.486033529,0.513966501,0.312849164,0.002793296,0.061452515,0.117318437,0.505586565,0.100558661,0,0.055865921,0.096754193
02M077,P.S. 77 Lower Lab School,2018-19,360,0,50,60,64,64,64,58,0,0,0,0,0,0,0,0.483333319,0.516666651,0.327777773,0.002777778,0.047222223,0.116666667,0.50555557,0.088888891,0,0.108333334,0.09149722
02M089,P.S. 89,2014-15,442,36,86,98,64,66,52,40,0,0,0,0,0,0,0,0.481900454,0.518099546,0.144796386,0.022624435,0.149321273,0.06334842,0.619909525,0.158371046,0.042986427,0.03846154,0.066347085
02M089,P.S. 89,2015-16,425,36,70,69,86,52,62,50,0,0,0,0,0,0,0,0.458823532,0.541176498,0.164705887,0.018823529,0.143529415,0.051764704,0.621176481,0.164705887,0.044705883,0.035294119,0.057877202
02M089,P.S. 89,2016-17,412,36,75,55,65,76,48,57,0,0,0,0,0,0,0,0.483009696,0.516990304,0.162621364,0.021844661,0.160194173,0.046116505,0.609223306,0.174757287,0.038834952,0.029126214,0.058439322
02M089,P.S. 89,2017-18,433,36,97,64,53,62,76,45,0,0,0,0,0,0,0,0.489607394,0.510392606,0.173210159,0.016166281,0.143187061,0.078521937,0.588914573,0.159353346,0.046189375,0.200923786,0.073847577
02M089,P.S. 89,2018-19,456,35,88,92,63,47,61,70,0,0,0,0,0,0,0,0.47807017,0.521929801,0.190789476,0.015350877,0.118421055,0.083333336,0.592105269,0.142543852,0.061403509,0.087719299,0.092478067
02M104,J.H.S. 104 Simon Baruch,2014-15,1073,0,0,0,0,0,0,0,391,342,340,0,0,0,0,0.481826663,0.518173337,0.446411937,0.088536814,0.201304749,0.019571295,0.244175211,0.170549855,0.064305685,0.621621609,0.508354187
