FISCAL_YEAR,LOCATION_CODE,GEOGRAPHICAL_DISTRICT_CODE,LOCATION_NAME,MANAGED_BY_NAME,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME
2019,Q219,25,P.S. 219 Paul Klapper,DOE,Q219,144-39 GRAVETT ROAD,NY,40.737448,-73.823841,408,24,80900,4065070001,QN37,Kew Gardens Hills
2019,Q220,28,P.S. 220 Edward Mandel,DOE,Q220,62-10 108 STREET,NY,40.736314,-73.852621,406,29,74500,4021430001,QN17,Forest Hills
2019,Q221,26,P.S. 221 The North Hills School,DOE,Q221,57-40 MARATHON PARKWAY,NY,40.758808,-73.731518,411,23,152901,4082760620,QN45,Douglas Manor-Douglaston-Little Neck
2019,Q222,30,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,DOE,Q222,86-15 37 AVENUE,NY,40.750442,-73.879991,403,25,27900,4014600034,QN28,Jackson Heights
2019,Q223,27,P.S. 223 Lyndon B. Johnson,DOE,Q223,125-20 SUTPHIN BOULEVARD,NY,40.673898,-73.78953,412,28,18401,4120510020,QN76,Baisley Park
2019,Q224,26,P.S. Q224,DOE,Q186,252-12 72 AVENUE,NY,40.749556,-73.721594,413,23,155102,4084010375,QN44,Glen Oaks-Floral Park-New Hyde Park
2019,Q226,27,J.H.S. 226 Virgil I. Grissom,DOE,Q226,121-10 ROCKAWAY BOULEVARD,NY,40.675021,-73.81673,410,28,84000,4117140100,QN55,South Ozone Park
2019,Q227,30,I.S. 227 Louis Armstrong,DOE,Q227,32-02 JUNCTION BOULEVARD,NY,40.757567,-73.874614,403,21,35300,4014230001,QN27,East Elmhurst
2019,Q228,30,The Ivan Lafayette Early Childhood School of the A,DOE,Q228,32-63 93 STREET,NY,40.756931,-73.874947,403,21,35300,4014230057,QN27,East Elmhurst
2019,Q228,30,The Ivan Lafayette Early Childhood School of the A,DOE,Q228,32-63 93 STREET,NY,40.756931,-73.874947,403,21,35300,4014230057,QN27,East Elmhurst
2019,Q229,24,P.S. 229 Emanuel Kaplan,DOE,Q229,67-25 51 ROAD,NY,40.734682,-73.897108,405,30,51300,4024230001,QN30,Maspeth
2019,Q230,30,I.S. 230,DOE,Q230,73-10 34 AVENUE,NY,40.752618,-73.892883,403,25,28900,4012600001,QN28,Jackson Heights
2019,Q232,27,P.S. 232 Lindenwood,DOE,Q232,153-23 83 STREET,NY,40.665408,-73.850622,410,32,6202,4114450001,QN57,Lindenwood-Howard Beach
2019,Q233,28,P.S. Q233,DOE,Q686,91-30 METROPOLITAN AVENUE,NY,40.708431,-73.855543,406,29,64500,4038860800,QN17,Forest Hills
2019,Q234,30,P.S. 234,DOE,Q234,30-15 29 STREET,NY,40.766898,-73.923044,401,22,7300,4005920015,QN71,Old Astoria
2019,Q234,30,P.S. 234,DOE,Q234,30-15 29 STREET,NY,40.766898,-73.923044,401,22,7300,4005920015,QN71,Old Astoria
2019,Q235,30,Academy for New Americans,DOE,Q234,30-14 30 STREET,NY,40.766898,-73.923044,401,22,7300,4005920015,QN71,Old Astoria
2019,Q235,30,Academy for New Americans,DOE,Q234,30-14 30 STREET,NY,40.766898,-73.923044,401,22,7300,4005920015,QN71,Old Astoria
2019,Q236,24,International High School for Health Sciences,DOE,Q455,48-01 90 STREET,NY,40.740824,-73.874129,404,25,46100,4018490001,QN29,Elmhurst
2019,Q237,25,I.S. 237,DOE,Q237,46-21 COLDEN STREET,NY,40.74943,-73.821402,407,20,84500,4051470001,QN22,Flushing
2019,Q238,29,I.S. 238 - Susan B. Anthony Academy,DOE,Q238,88-15 182 STREET,NY,40.712743,-73.779653,412,27,47000,4099190006,QN61,Jamaica
2019,Q239,24,P.S. 239,DOE,Q239,17-15 WEIRFIELD STREET,NY,40.699431,-73.903838,405,34,55300,4035610001,QN20,Ridgewood
2019,Q240,25,Veritas Academy,DOE,Q460,35-01 UNION STREET,NY,40.764892,-73.826811,407,20,116100,4050020001,QN22,Flushing
2019,Q241,25,Queens High School for Language Studies,DOE,Q460,35-01 UNION STREET,NY,40.764892,-73.826811,407,20,116100,4050020001,QN22,Flushing
2019,Q242,25,P.S. 242 Leonard P. Stavisky Early Childhood Schoo,DOE,Q242,29-66 137 STREET,NY,40.769752,-73.832005,407,20,88901,4043710173,QN22,Flushing
2019,Q243,29,Institute for Health Professions at Cambria Height,DOE,Q490,207- 01 116TH  AVENUE,NY,40.698786,-73.74633,413,27,53401,4110490001,QN33,Cambria Heights
2019,Q244,25,The Active Learning Elementary School,DOE,Q244,137-20 FRANKLIN AVENUE,NY,40.754483,-73.826192,407,20,79701,4051370043,QN22,Flushing
2019,Q248,29,Queens Preparatory Academy,DOE,Q420,143-10 SPRINGFIELD BOULEVARD,NY,40.66903,-73.757744,412,31,33000,4130570056,QN02,Springfield Gardens North
2019,Q250,25,I.S. 250 The Robert F. Kennedy Community Middle Sc,DOE,Q168,158-40 76 ROAD,NY,40.724195,-73.80938,408,24,125700,4068260001,QN37,Kew Gardens Hills
2019,Q251,29,P.S. 251 Queens,DOE,Q251,144-51 ARTHUR STREET,NY,40.664809,-73.759396,413,31,32000,4133310001,QN03,Springfield Gardens South-Brookville
2019,Q252,25,"Queens School of Inquiry, The",DOE,Q168,158-40 76 ROAD,NY,40.724195,-73.80938,408,24,125700,4068260001,QN37,Kew Gardens Hills
2019,Q253,27,P.S. 253,DOE,Q253,1307 CENTRAL AVENUE,NY,40.607247,-73.748799,414,31,103202,4155410001,QN15,Far Rockaway-Bayswater
2019,Q254,27,P.S. 254 - The Rosa Parks School,DOE,Q254,84-40 101 STREET,NY,40.6972,-73.847886,409,32,2400,4091770023,QN54,Richmond Hill
2019,Q255,25,P.S. Q255,DOE,Q168,158-40 76 ROAD,NY,40.724195,-73.80938,408,24,125700,4068260001,QN37,Kew Gardens Hills
2019,Q256,0,P.S. Q256,DOE,L001,525 CONVENT ROAD,NY,,,0,0,,0,,
2019,Q258,30,Energy Tech High School,DOE,Q204,36-41 28 STREET,NY,40.756471,-73.932628,401,26,5100,4003430001,QN68,Queensbridge-Ravenswood-Long Island City
2019,Q259,29,Pathways College Preparatory School: A College Boa,DOE,Q192,109-89 204 STREET,NY,40.705989,-73.752885,412,27,50800,4109440301,QN07,Hollis
2019,Q260,27,Frederick Douglass Academy VI High School,DOE,Q465,8-21 BAY 25 STREET,NY,40.601537,-73.763995,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater
2019,Q261,27,Voyages Prep - South Queens,DOE,Q400,156-10 BAISLEY BOULEVARD,NY,40.673949,-73.782684,412,28,29400,4122610001,QN02,Springfield Gardens North
2019,Q262,27,Channel View School for Research,DOE,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.586012,-73.825317,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q263,25,Flushing International High School,DOE,Q189,144-80 BARCLAY AVENUE,NY,40.759963,-73.818399,407,20,86300,4050510027,QN51,Murray Hill
2019,Q264,24,Academy of Finance and Enterprise,DOE,Q735,30-20 THOMSON AVENUE,NY,40.744175,-73.937004,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q265,29,Excelsior Preparatory High School,DOE,Q420,143-10 SPRINGFIELD BOULEVARD,NY,40.66903,-73.757744,412,31,33000,4130570056,QN02,Springfield Gardens North
2019,Q266,26,P.S./I.S. 266,DOE,Q266,74-10 COMMONWEALTH BOULEVARD,NY,40.746128,-73.728415,413,23,156700,4078700074,QN43,Bellerose
2019,Q267,24,High School of Applied Communication,DOE,Q735,30-20 THOMSON AVENUE,NY,40.744175,-73.937004,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q268,29,P.S./I.S. 268,DOE,Q268,92-07 175 STREET,NY,40.707648,-73.78521,412,27,44400,4102150001,QN61,Jamaica
2019,Q270,29,The Gordon Parks School,DOE,Q270,233-15 MERRICK BOULEVARD,NY,40.67507,-73.736232,413,31,61800,4129730001,QN66,Laurelton
2019,Q272,29,George Washington Carver High School for the Scien,DOE,Q420,143-10 SPRINGFIELD BOULEVARD,NY,40.66903,-73.757744,412,31,33000,4130570056,QN02,Springfield Gardens North
2019,Q273,27,P.S. 273,DOE,Q273,88-07 102ND STREET,NY,40.693613,-73.844335,409,32,2800,4092880101,QN54,Richmond Hill
2019,Q277,24,The Riverview School,DOE,Q777,50-15 44TH STREET,NY,40.73668,-73.921346,402,26,18700,4022940026,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q280,30,P.S. 280,DOE,Q280,34-20 94TH STREET,NY,40.753345,-73.874109,403,25,27300,4014540018,QN28,Jackson Heights
2019,Q281,25,East-West School of International Studies,DOE,Q237,46-21 COLDEN STREET,NY,40.74943,-73.821402,407,20,84500,4051470001,QN22,Flushing
2019,Q282,27,Knowledge and Power Preparatory Academy VI,DOE,Q465,8-21 BAY 25 STREET,NY,40.601537,-73.763995,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater
2019,Q283,29,Preparatory Academy for Writers: A College Board S,DOE,Q420,143-10 SPRINGFIELD BOULEVARD,NY,40.66903,-73.757744,412,31,33000,4130570056,QN02,Springfield Gardens North
2019,Q284,28,York Early College Academy,DOE,Q008,108-35 167 STREET,NY,40.69691,-73.786403,412,27,25800,4101780001,QN01,South Jamaica
2019,Q285,25,World Journalism Preparatory: A College Board Scho,DOE,Q025,34-65 192 STREET,NY,40.764884,-73.789365,411,19,113900,4052610001,QN48,Auburndale
2019,Q286,30,"Young Women's Leadership School, Astoria",DOE,Q739,23-15 NEWTOWN AVENUE,NY,40.770769,-73.92383,401,22,6900,4005420008,QN71,Old Astoria
2019,Q287,28,The Emerson School,DOE,Q008,108-35 167 STREET,NY,40.69691,-73.786403,412,27,25800,4101780001,QN01,South Jamaica
2019,Q289,29,Queens United Middle School,DOE,Q156,229-02 137 AVENUE,NY,40.672259,-73.743327,413,31,64600,4131700012,QN66,Laurelton
2019,Q290,24,A.C.E. Academy for Scholars at the Geraldine Ferra,DOE,Q290,55-20 METROPOLITAN AVENUE,NY,40.71303,-73.908307,405,30,59500,4033650027,QN20,Ridgewood
2019,Q291,30,Hunters Point Community Middle School,DOE,Q404,1-50 51ST AVENUE,NY,40.742964,-73.959183,402,26,100,4000060008,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q293,24,Civic Leadership Academy,DOE,Q744,45-10 94TH STREET,NY,40.743228,-73.871505,404,25,46300,4016000061,QN29,Elmhurst
2019,Q294,25,BELL Academy,DOE,Q169,18-25 212 STREET,NY,40.782331,-73.77843,407,19,99704,4058650050,QN47,Ft. Totten-Bay Terrace-Clearview
2019,Q295,29,P.S./I.S. 295,DOE,Q263,222-14 JAMAICA AVENUE,NY,40.720617,-73.731398,413,23,56800,4108130005,QN34,Queens Village
2019,Q296,24,Pan American International High School,DOE,Q744,45-10 94TH STREET,NY,40.743228,-73.871505,404,25,46300,4016000061,QN29,Elmhurst
2019,Q297,27,Hawtree Creek Middle School,DOE,Q226,121-10 ROCKAWAY BOULEVARD,NY,40.675021,-73.81673,410,28,84000,4117140100,QN55,South Ozone Park
2019,Q298,24,Middle Village Prep Charter School,Charter,QABC,68-02 METROPOLITAN AVENUE,NY,40.710973,-73.888325,405,30,61301,4036670023,QN20,Ridgewood
2019,Q299,24,Bard High School Early College Queens,DOE,Q735,30-20 THOMSON AVENUE,NY,40.744175,-73.937004,402,26,17900,4002740001,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q300,30,The 30th Avenue School (G&T Citywide),DOE,Q017,28-37 29 STREET,NY,40.768034,-73.922544,401,22,7100,4005940001,QN71,Old Astoria
2019,Q301,30,Academy for Careers in Television and Film,DOE,Q404,1-50 51ST AVENUE,NY,40.742964,-73.959183,402,26,100,4000060008,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q302,27,"Queens High School for Information, Research, and",DOE,Q465,8-21 BAY 25 STREET,NY,40.601537,-73.763995,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater
2019,Q303,28,The Academy for Excellence through the Arts,DOE,Q003,108-55 69 AVENUE,NY,40.725787,-73.844032,406,29,73900,4022180021,QN17,Forest Hills
2019,Q304,30,VOICE Charter School of New York,Charter,QALJ,36-24 12TH STREET,NY,40.760376,-73.939984,401,26,8500,4003520001,QN68,Queensbridge-Ravenswood-Long Island City
2019,Q304,30,VOICE Charter School of New York,Charter,QALJ,36-24 12TH STREET,NY,40.760376,-73.939984,401,26,8500,4003520001,QN68,Queensbridge-Ravenswood-Long Island City
2019,Q305,24,Learners and Leaders,DOE,Q245,378 SENECA AVENUE,NY,40.706837,-73.91499,405,34,53900,4034280015,QN20,Ridgewood
2019,Q306,27,New York City Academy for Discovery,DOE,Q262,95-16 89TH AVENUE,NY,40.691482,-73.848577,409,32,2000,4089750100,QN53,Woodhaven
2019,Q307,24,Pioneer Academy,DOE,Q260,40-20 100TH STREET,NY,40.749175,-73.865787,404,21,40700,4016080058,QN26,North Corona
2019,Q308,27,Robert H. Goddard High School of Communication Art,DOE,Q202,138-30 LAFAYETTE STREET,NY,40.670905,-73.845992,410,32,5800,4114030001,QN56,Ozone Park
2019,Q309,27,Academy of Medical Technology: A College Board Sch,DOE,Q465,8-21 BAY 25 STREET,NY,40.601537,-73.763995,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater
2019,Q310,28,Queens Collegiate: A College Board School,DOE,Q470,167-01 GOTHIC DRIVE,NY,40.714551,-73.798658,408,24,45200,4098580100,QN35,Briarwood-Jamaica Hills
2019,Q311,24,Corona Arts & Sciences Academy,DOE,Q311,98-11 44TH AVENUE,NY,40.74592,-73.865239,404,21,40900,4016280021,QN26,North Corona
2019,Q311,24,Corona Arts & Sciences Academy,DOE,Q311,98-11 44TH AVENUE,NY,40.74592,-73.865239,404,21,40900,4016280021,QN26,North Corona
2019,Q312,28,Jamaica Children's School,DOE,Q040,109-20 UNION HALL STREET,NY,40.693559,-73.790975,412,28,26000,4121510001,QN01,South Jamaica
2019,Q313,29,Benjamin Franklin High School for Finance & Inform,DOE,Q490,207- 01 116TH  AVENUE,NY,40.698786,-73.74633,413,27,53401,4110490001,QN33,Cambria Heights
2019,Q314,27,Epic High School - South,DOE,Q226,121-10 ROCKAWAY BOULEVARD,NY,40.675021,-73.81673,410,28,84000,4117140100,QN55,South Ozone Park
2019,Q315,26,Business Technology Early College High School,DOE,Q435,230-17 HILLSIDE AVENUE,NY,40.733888,-73.739726,413,23,130100,4079300002,QN43,Bellerose
2019,Q316,27,Queens Explorers Elementary School,DOE,Q316,90-07 101ST AVENUE,NY,40.683112,-73.850123,409,32,3800,4090640031,QN53,Woodhaven
2019,Q317,27,Waterside Children's Studio School,DOE,Q225,190 BEACH 110 STREET,NY,40.580907,-73.83109,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q318,27,Waterside School For Leadership,DOE,Q225,190 BEACH 110 STREET,NY,40.580907,-73.83109,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q319,27,Village Academy,DOE,Q053,10-45 NAMEOKE STREET,NY,40.604019,-73.749891,414,31,103202,4155570025,QN15,Far Rockaway-Bayswater
2019,Q320,27,New Visions Charter High School for Advanced Math,Charter,Q400,156-10 BAISLEY BOULEVARD,NY,40.673949,-73.782684,412,28,29400,4122610001,QN02,Springfield Gardens North
2019,Q321,30,Growing Up Green Charter School,Charter,QARY,39-37 28th Street,NY,40.752598,-73.935743,401,26,3100,4003980001,QN68,Queensbridge-Ravenswood-Long Island City
2019,Q323,27,Scholars' Academy,DOE,Q180,320 BEACH 104TH STREET,NY,40.584543,-73.825162,414,32,93800,4161590012,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q324,27,Rockaway Park High School for Environmental Sustai,DOE,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.586012,-73.825317,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q325,28,Hillside Arts & Letters Academy,DOE,Q470,167-01 GOTHIC DRIVE,NY,40.714551,-73.798658,408,24,45200,4098580100,QN35,Briarwood-Jamaica Hills
2019,Q326,29,Cambria Heights Academy,DOE,Q799,188-04 91ST AVENUE,NY,40.711857,-73.771196,412,23,48000,4104430001,QN61,Jamaica
2019,Q327,29,Eagle Academy for Young Men III,DOE,Q633,171-10 LINDEN BOULEVARD,NY,40.69172,-73.778924,412,27,43200,4123930001,QN08,St. Albans
2019,Q328,28,High School for Community Leadership,DOE,Q470,167-01 GOTHIC DRIVE,NY,40.714551,-73.798658,408,24,45200,4098580100,QN35,Briarwood-Jamaica Hills
2019,Q329,30,East Elmhurst Community School,DOE,Q329,26-25 97TH STREET,NY,40.761573,-73.872244,403,21,36100,4013770016,QN27,East Elmhurst
2019,Q330,24,Helen M. Marshall School,DOE,Q287,110-08 NORTHERN BOULEVARD,NY,40.757888,-73.859202,403,21,38100,4017250001,QN26,North Corona
2019,Q332,28,Redwood Middle School,DOE,Q072,133-25 GUY R BREWER BOULEVARD,NY,40.675014,-73.775643,412,28,33402,4124950270,QN02,Springfield Gardens North
2019,Q333,27,Goldie Maple Academy,DOE,Q198,3-65 BEACH 56 STREET,NY,40.594008,-73.786649,414,31,97204,4158940011,QN12,Hammels-Arverne-Edgemere
2019,Q334,27,Epic High School - North,DOE,Q636,94-25 117TH STREET,NY,40.693013,-73.829409,409,28,12000,4094350016,QN54,Richmond Hill
2019,Q337,29,Success Academy Charter School - Rosedale - New Yo,Charter,Q374,147-65 249TH STREET,NY,40.655811,-73.738793,413,31,66400,4136400001,QN05,Rosedale
2019,Q338,28,Queens Satellite High School for Opportunity,DOE,Q595,162-02 HILLSIDE AVENUE,NY,40.708204,-73.799532,412,24,44602,4097680022,QN61,Jamaica
2019,Q339,29,Success Academy Charter School - Springfield Garde,Charter,Q059,132-55 RIDGEDALE STREET,NY,40.681881,-73.752772,412,27,35200,4127230076,QN08,St. Albans
2019,Q340,27,Challenge Preparatory Charter School,Charter,QAAT,710 HARTMAN LANE,NY,40.600137,-73.764065,414,31,100802,4157370010,QN15,Far Rockaway-Bayswater
2019,Q341,29,Riverton Street Charter School,Charter,QAXX,118-46 RIVERTON STREET,NY,40.689012,-73.763282,412,27,36600,4124490048,QN08,St. Albans
2019,Q342,28,Rochdale Early Advantage Charter School,Charter,QBAW,122-05 SMITH STREET,NY,40.680016,-73.778613,412,27,28400,0,QN76,Baisley Park
2019,Q343,24,The Children's Lab School,DOE,Q313,45-45 42ND STREET,NY,40.74258,-73.922604,402,26,18102,4001690006,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q349,28,The Queens School for Leadership and Excellence,DOE,Q314,88-08 164TH STREET,NY,40.708698,-73.797981,412,24,44602,4098130033,QN61,Jamaica
2019,Q350,28,Jamaica Gateway to the Sciences,DOE,Q470,167-01 GOTHIC DRIVE,NY,40.714551,-73.798658,408,24,45200,4098580100,QN35,Briarwood-Jamaica Hills
2019,Q351,27,Rockaway Collegiate High School,DOE,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.586012,-73.825317,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q354,28,The Jermaine L. Green STEM Institute of Queens,DOE,Q030,126-10 BEDELL STREET,NY,40.679843,-73.774668,412,28,33402,4124950065,QN02,Springfield Gardens North
2019,Q355,29,Collaborative Arts Middle School,DOE,Q231,145-00 SPRINGFIELD BOULEVARD,NY,40.664809,-73.759396,413,31,32000,4133310001,QN03,Springfield Gardens South-Brookville
2019,Q356,29,Community Voices Middle School,DOE,Q231,145-00 SPRINGFIELD BOULEVARD,NY,40.664809,-73.759396,413,31,32000,4133310001,QN03,Springfield Gardens South-Brookville
2019,Q358,28,M.S. 358,DOE,Q314,88-08 164TH STREET,NY,40.708698,-73.797981,412,24,44602,4098130033,QN61,Jamaica
2019,Q359,30,Academy of the City Charter School,Charter,QABE,31-29 60 STREET,NY,40.756181,-73.902197,401,26,29700,4011360006,QN63,Woodside
2019,Q360,29,P.S. 360,DOE,Q892,199-10 112 AVENUE,NY,40.702329,-73.756259,412,27,52000,4109750001,QN08,St. Albans
2019,Q361,30,The Woodside Community School,DOE,Q339,39-07 57th Street,NY,40.747701,-73.90643,402,26,25700,4012280048,QN63,Woodside
2019,Q362,27,Wave Preparatory Elementary School,DOE,Q215,535 BRIAR PLACE,NY,40.599467,-73.758587,414,31,99801,4157720031,QN15,Far Rockaway-Bayswater
2019,Q372,28,Growing Up Green Charter School II,Charter,QACG,84-35 152 STREET,NY,40.713084,-73.807561,408,24,23000,4097490036,QN35,Briarwood-Jamaica Hills
2019,Q373,27,New Visions Charter High School for the Humanities,Charter,Q410,100-00 BEACH CHANNEL DRIVE,NY,40.586012,-73.825317,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
2019,Q374,27,Success Academy Charter School - South Jamaica,Charter,Q781,120-27 141ST STREET,NY,40.675626,-73.799756,412,28,18200,4120330010,QN76,Baisley Park
2019,Q375,27,Success Academy Charter School - Far Rockaway,Charter,Q053,10-45 NAMEOKE STREET,NY,40.604019,-73.749891,414,31,103202,4155570025,QN15,Far Rockaway-Bayswater
2019,Q376,26,P.S. 376,DOE,Q332,210-21 48 AVENUE,NY,40.754954,-73.770314,411,19,144700,4073270028,QN46,Bayside-Bayside Hills
2019,Q377,27,P.S. 377,DOE,Q335,150-15 RALEIGH STREET,NY,40.668083,-73.83685,410,32,8800,4115580001,QN56,Ozone Park
2019,Q377,27,P.S. 377,DOE,Q335,150-15 RALEIGH STREET,NY,40.668083,-73.83685,410,32,8800,4115580001,QN56,Ozone Park
2019,Q379,25,College Point Collaborative,DOE,Q336,12406 14TH AVENUE,NY,40.785129,-73.843504,407,19,925,4040890045,QN23,College Point
2019,Q380,24,Forte Preparatory Academy Charter School,Charter,QAOG,32-20 108TH STREET,NY,40.759419,-73.861594,403,21,37300,4017020034,QN27,East Elmhurst
2019,Q384,30,P.S. 384,DOE,Q972,27-35 JACKSON AVENUE,NY,40.748159,-73.940316,402,26,1900,4004320008,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q385,25,Elm Community Charter School,Charter,QBKP,149-34 35 AVENUE,NY,40.766487,-73.816232,407,20,115700,0,QN51,Murray Hill
2019,Q386,27,Our World Neighborhood Charter School 2,Charter,QBQB,135-25 79 Street,NY,40.671281,-73.856042,,,,,,
2019,Q400,27,August Martin High School,DOE,Q400,156-10 BAISLEY BOULEVARD,NY,40.673949,-73.782684,412,28,29400,4122610001,QN02,Springfield Gardens North
2019,Q415,26,Benjamin N. Cardozo High School,DOE,Q415,57-00 223RD STREET,NY,40.752343,-73.757271,411,23,138501,4075290001,QN42,Oakland Gardens
2019,Q425,25,John Bowne High School,DOE,Q425,63-25 MAIN STREET,NY,40.737448,-73.823841,408,24,80900,4065070001,QN37,Kew Gardens Hills
2019,Q430,26,Francis Lewis High School,DOE,Q430,58-20 UTOPIA PARKWAY,NY,40.740875,-73.795049,411,20,141700,4068820001,QN48,Auburndale
2019,Q435,26,Martin Van Buren High School,DOE,Q435,230-17 HILLSIDE AVENUE,NY,40.733888,-73.739726,413,23,130100,4079300002,QN43,Bellerose
2019,Q440,28,Forest Hills High School,DOE,Q440,67-01 110 STREET,NY,40.730017,-73.843972,406,29,74700,4021890002,QN17,Forest Hills
2019,Q445,30,William Cullen Bryant High School,DOE,Q445,48-10 31 AVENUE,NY,40.757072,-73.911165,401,26,16300,4007380002,QN70,Astoria
2019,Q450,30,Long Island City High School,DOE,Q452,14-30 BROADWAY,NY,40.765881,-73.933907,401,22,4500,4005290002,QN70,Astoria
2019,Q455,24,Newtown High School,DOE,Q455,48-01 90 STREET,NY,40.740824,-73.874129,404,25,46100,4018490001,QN29,Elmhurst
2019,Q460,25,Flushing High School,DOE,Q460,35-01 UNION STREET,NY,40.764892,-73.826811,407,20,116100,4050020001,QN22,Flushing
2019,Q475,27,Richmond Hill High School,DOE,Q475,89-30 114 STREET,NY,40.695171,-73.833815,409,28,12400,4093210001,QN54,Richmond Hill
2019,Q480,27,John Adams High School,DOE,Q480,101-01 ROCKAWAY BOULEVARD,NY,40.680065,-73.838616,410,32,9400,4095220032,QN55,South Ozone Park
2019,Q480,27,John Adams High School,DOE,Q480,101-01 ROCKAWAY BOULEVARD,NY,40.680065,-73.838616,410,32,9400,4095220032,QN55,South Ozone Park
2019,Q485,24,Grover Cleveland High School,DOE,Q485,21-27 HIMROD STREET,NY,40.711881,-73.909202,405,30,59500,4033630001,QN20,Ridgewood
2019,Q492,29,"Mathematics, Science Research and Technology Magne",DOE,Q490,207- 01 116TH  AVENUE,NY,40.698786,-73.74633,413,27,53401,4110490001,QN33,Cambria Heights
2019,Q495,26,Bayside High School,DOE,Q405,32-24 CORPORAL KENNEDY STREET,NY,40.771398,-73.781041,411,19,109700,4060440001,QN46,Bayside-Bayside Hills
2019,Q498,29,Humanities & Arts Magnet High School,DOE,Q490,207- 01 116TH  AVENUE,NY,40.698786,-73.74633,413,27,53401,4110490001,QN33,Cambria Heights
2019,Q499,25,"The Queens College School for Math, Science and Te",DOE,Q499,148-20 REEVES AVENUE,NY,40.738599,-73.820821,408,24,80900,4065070150,QN37,Kew Gardens Hills
2019,Q501,30,Frank Sinatra School of the Arts High School,DOE,Q570,35-12 35TH AVENUE,NY,40.756099,-73.925182,401,26,5700,4006390016,QN70,Astoria
2019,Q502,30,Information Technology High School,DOE,Q725,21-16 44TH ROAD,NY,40.748502,-73.946488,402,26,1900,4004380026,QN31,Hunters Point-Sunnyside-West Maspeth
2019,Q505,28,Hillcrest High School,DOE,Q505,160-05 HIGHLAND AVENUE,NY,40.709461,-73.803001,408,24,44800,4097740001,QN35,Briarwood-Jamaica Hills
2019,Q520,24,Middle College High School at LaGuardia Community,DOE,Q520,45-35 VAN DAM STREET,NY,40.743253,-73.933316,402,26,17900,4002490001,QN31,Hunters Point-Sunnyside-West Maspeth
